,Mfg_Year,KM,CC,Doors,Gears,Quarterly_Tax,Weight,Guarantee_Period,Airco,Automatic_airco,CD_Player,Central_Lock,Radio,Metallic_Rim,Radio_cassette,Diesel,Petrol,Black,Blue,Green,Grey,Red,Silver,Violet,White,Yellow
236,2001,30989,1600,3,5,69,1045,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
237,2001,29716,1600,5,5,85,1075,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
238,2001,29716,1600,3,5,85,1070,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
239,2001,29640,1600,3,5,85,1055,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
240,2001,29056,1400,5,5,85,1060,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
241,2001,28715,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
242,2001,28571,1600,5,5,85,1090,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
243,2001,28362,1600,3,5,69,1040,3,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
244,2001,28150,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
245,2001,27301,1600,3,5,69,1040,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
246,2001,27240,1600,5,5,85,1075,12,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
247,2001,27170,1400,5,5,85,1060,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
248,2001,27141,1400,5,5,85,1060,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
249,2001,26262,1600,5,5,85,1075,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
250,2001,25228,1600,3,5,69,1045,3,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
251,2001,25062,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
252,2001,24723,1600,4,5,85,1060,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
253,2001,24650,1600,3,5,85,1055,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
254,2001,24475,1600,5,5,69,1030,12,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
255,2001,24011,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
256,2001,24000,1400,3,5,69,1025,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
257,2001,23616,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
258,2001,22865,1600,5,5,85,1075,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
259,2001,21904,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
260,2001,21651,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
261,2001,21500,1600,5,5,69,1030,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
262,2001,21027,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
263,2001,18500,1600,4,5,69,1030,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
264,2001,17051,1400,5,5,85,1060,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
265,2001,16325,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
266,2001,12000,1600,5,5,85,1075,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
267,2001,10000,1400,5,5,85,1060,6,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
268,2000,198167,1900,4,5,185,1095,3,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
269,2000,176000,1900,3,5,185,1105,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
270,2000,174139,2000,4,5,185,1100,3,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
271,2000,174000,1900,5,5,185,1095,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
272,2000,150000,1600,3,5,72,1075,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
273,2000,149329,2000,5,5,185,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
274,2000,146736,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
275,2000,143513,1900,5,5,185,1140,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
276,2000,142130,1600,5,5,197,1119,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
277,2000,140700,1900,5,5,64,1110,3,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
278,2000,138394,1900,4,5,185,1095,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
279,2000,137000,2000,5,5,185,1135,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
280,2000,129155,1800,5,5,64,1110,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
281,2000,126110,1600,3,5,85,1055,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
282,2000,119742,1600,5,5,85,1080,3,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
283,2000,117913,1900,5,5,64,1110,3,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
284,2000,117175,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
285,2000,115046,1900,5,5,185,1140,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
286,2000,104805,1400,3,5,69,1025,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
287,2000,103018,1900,5,5,185,1140,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
288,2000,102352,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
289,2000,99865,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
290,2000,99323,1600,3,5,85,1055,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
291,2000,98040,1600,5,5,85,1080,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
292,2000,97600,1600,3,5,69,1045,6,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
293,2000,97234,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
294,2000,96135,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
295,2000,96100,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
296,2000,94401,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
297,2000,91340,1600,3,5,85,1055,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
298,2000,86221,1600,3,5,69,1045,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
299,2000,84598,1600,5,5,19,1075,6,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
300,2000,83567,1600,5,5,85,1075,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
301,2000,82735,1400,3,5,69,1030,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
302,2000,81905,1600,5,5,19,1105,6,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
303,2000,78785,1600,5,5,197,1119,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
304,2000,77648,1600,4,5,69,1030,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
305,2000,77270,1600,4,5,69,1035,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
306,2000,76167,1400,5,5,85,1060,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
307,2000,75249,1600,4,5,69,1035,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
308,2000,75045,1600,3,6,85,1055,6,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
309,2000,74656,1900,3,5,185,1105,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
310,2000,74500,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
311,2000,74494,1600,5,5,85,1075,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
312,2000,73403,1600,5,5,85,1075,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
313,2000,73175,1400,3,5,69,1030,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
314,2000,73000,1600,3,5,85,1055,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
315,2000,72242,1600,3,5,85,1070,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
316,2000,72000,1400,3,5,69,1025,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
317,2000,69813,1400,3,5,69,1025,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
318,2000,69659,1300,3,6,69,1025,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
319,2000,69574,1400,5,5,85,1065,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
320,2000,69000,1900,5,5,185,1140,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
321,2000,68565,1600,4,5,69,1030,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
322,2000,68520,2000,3,5,185,1115,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
323,2000,66527,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
324,2000,65170,1400,3,5,69,1025,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
325,2000,65000,1600,5,5,19,1075,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
326,2000,64193,1600,3,5,69,1040,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
327,2000,64000,1400,3,5,69,1025,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
328,2000,63792,1600,5,5,85,1075,3,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
329,2000,63135,1600,3,5,69,1050,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
330,2000,63000,1900,5,5,185,1140,6,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
331,2000,63000,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
332,2000,62987,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
333,2000,62519,1400,3,5,69,1025,3,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
334,2000,62280,1400,5,5,85,1060,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
335,2000,61672,1600,5,5,85,1075,12,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
336,2000,61000,2000,5,5,185,1140,6,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
337,2000,61000,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
338,2000,60558,1600,4,5,19,1105,12,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
339,2000,60348,1600,4,5,69,1030,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
340,2000,60239,1600,5,5,85,1075,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
341,2000,59000,1400,3,5,69,1025,6,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
342,2000,58761,1300,5,5,85,1060,12,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
343,2000,58745,1600,4,5,69,1035,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
344,2000,58596,1600,3,5,69,1045,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
345,2000,58530,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
346,2000,58142,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
347,2000,57645,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
348,2000,57500,1600,4,5,19,1105,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
349,2000,57475,1600,3,5,69,1040,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
350,2000,56743,1600,3,5,69,1045,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
351,2000,56675,1400,3,5,69,1025,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
352,2000,55877,1600,5,5,85,1075,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
353,2000,54900,1400,5,5,85,1060,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
354,2000,53700,1400,5,5,85,1060,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
355,2000,53561,1400,5,5,85,1060,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
356,2000,53408,1600,5,5,85,1080,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
357,2000,53268,1600,5,5,85,1080,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
358,2000,52448,1400,3,5,69,1025,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
359,2000,52141,1600,5,5,85,1070,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
360,2000,52000,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
361,2000,50967,1400,5,5,85,1060,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
362,2000,50400,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
363,2000,50000,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
364,2000,50000,1300,5,5,69,1045,12,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
365,2000,49969,1600,5,5,85,1075,3,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
366,2000,49568,1600,3,5,19,1105,3,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
367,2000,49473,1600,3,5,85,1055,3,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
368,2000,49432,1600,3,5,69,1050,3,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
369,2000,49417,1600,3,5,69,1045,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
370,2000,48370,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
371,2000,47852,1600,4,5,69,1030,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
372,2000,47689,1600,5,5,85,1075,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
373,2000,47451,1600,3,5,85,1055,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
374,2000,47219,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
375,2000,47211,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
376,2000,46856,1400,5,5,85,1060,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
377,2000,46500,1300,5,5,69,1035,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
378,2000,46449,1600,4,5,69,1035,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
379,2000,46230,1600,3,5,85,1055,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
380,2000,46029,1600,4,5,69,1030,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
381,2000,46000,1400,3,5,69,1025,3,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
382,2000,45850,1400,5,5,85,1060,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
383,2000,45336,1600,5,5,85,1080,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
384,2000,44537,1400,3,5,69,1025,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
385,2000,41700,1400,3,5,69,1025,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
386,2000,41636,1600,5,5,19,1105,12,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
387,2000,41273,1400,5,5,85,1060,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
388,2000,40836,1600,3,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
389,2000,40400,1400,5,5,85,1060,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
390,2000,40000,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
391,2000,39706,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
392,2000,39291,1600,3,5,69,1040,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
393,2000,39000,1400,3,5,69,1025,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
394,2000,38403,1600,3,5,85,1055,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
395,2000,37000,1400,3,5,69,1025,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
396,2000,36406,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
397,2000,36005,1400,5,5,85,1065,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
398,2000,36000,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
399,2000,36000,1600,3,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
400,2000,35823,1600,5,5,85,1075,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
401,2000,35230,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
402,2000,35142,1600,3,5,85,1055,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
403,2000,34890,1400,3,5,69,1025,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
404,2000,33998,1600,5,5,85,1080,12,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
405,2000,31999,1400,3,5,69,1030,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
406,2000,31579,1400,3,5,69,1025,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
407,2000,31000,1400,3,5,69,1025,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
408,2000,30806,1400,5,5,85,1060,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
409,2000,30461,1300,5,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
410,2000,29686,1600,3,5,85,1075,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
411,2000,29650,1300,3,6,69,1025,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
412,2000,28656,1400,3,5,19,1085,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
413,2000,27500,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
414,2000,26938,1600,3,5,69,1040,12,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
415,2000,26221,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
416,2000,22648,1400,5,5,85,1060,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
417,2000,19313,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
418,2000,17619,1600,4,5,69,1030,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
419,2000,17069,1400,3,5,69,1025,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
420,2000,10210,1400,5,5,85,1065,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
421,2000,5309,1600,3,5,85,1070,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
422,2000,31000,1398,3,5,69,1025,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
423,1999,205000,2000,4,5,185,1100,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
424,1999,204250,2000,3,5,185,1115,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
425,1999,190900,2000,3,5,185,1115,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
426,1999,183500,2000,5,5,185,1140,3,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
427,1999,176184,2000,3,5,185,1115,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
428,1999,155500,1600,5,5,69,1050,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
429,1999,154462,2000,5,5,185,1135,3,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
430,1999,150585,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
431,1999,149000,2000,5,5,64,1135,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
432,1999,147636,2000,5,5,185,1135,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
433,1999,144521,2000,5,5,64,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
434,1999,140000,1600,5,5,85,1085,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
435,1999,137050,1600,3,5,197,1078,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
436,1999,136956,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
437,1999,135337,1600,5,5,197,1120,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
438,1999,133769,2000,3,5,185,1120,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
439,1999,133405,2000,5,5,185,1135,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
440,1999,132807,2000,5,5,185,1135,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
441,1999,132393,2000,5,5,185,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
442,1999,127000,2000,5,5,185,1135,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
443,1999,126800,2000,5,5,185,1135,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
444,1999,126452,1600,5,5,85,1085,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
445,1999,125175,2000,5,5,185,1150,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
446,1999,125000,2000,3,5,185,1115,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
447,1999,123000,2000,5,5,185,1135,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
448,1999,121626,1300,5,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
449,1999,120400,1600,5,5,85,1090,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
450,1999,119541,1600,3,5,85,1055,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
451,1999,119289,1600,4,5,69,1035,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
452,1999,118000,2000,5,5,185,1150,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
453,1999,117609,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
454,1999,117000,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
455,1999,116000,1300,5,5,69,1045,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
456,1999,115715,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
457,1999,115071,1600,3,5,85,1055,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
458,1999,114846,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
459,1999,114383,2000,3,5,64,1260,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460,1999,113700,1600,5,5,19,1065,12,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
461,1999,113118,1300,3,5,69,1020,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
462,1999,112827,1300,5,5,69,1040,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
463,1999,112116,1600,5,5,85,1070,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
464,1999,112000,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
465,1999,112000,2000,4,5,64,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
466,1999,111769,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
467,1999,110853,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
468,1999,110287,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
469,1999,109230,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
470,1999,106784,1600,3,5,19,1050,12,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
471,1999,105942,1300,5,5,69,1040,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
472,1999,105000,1300,3,5,19,1015,3,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
473,1999,104299,1600,5,5,85,1085,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
474,1999,104000,1300,3,5,19,1015,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
