,Mfg_Year,KM,CC,Doors,Gears,Quarterly_Tax,Weight,Guarantee_Period,Airco,Automatic_airco,CD_Player,Central_Lock,Radio,Metallic_Rim,Radio_cassette,Diesel,Petrol,Black,Blue,Green,Grey,Red,Silver,Violet,White,Yellow,Mfg_Year_zscore,KM_zscore,CC_zscore,Doors_zscore,Gears_zscore,Quarterly_Tax_zscore,Weight_zscore,Guarantee_Period_zscore
204,2001,42823,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-0.6681598346084815,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
205,2001,42560,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.889529976972532,-0.6750904810216967,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
206,2001,41754,1600,3,5,69,1040,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-0.6963304088127666,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.6285019103821456,-0.27718713865588795
207,2001,41499,1600,5,5,197,1103,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.889529976972532,-0.7030502370841348,0.04181023946019485,1.0021414127269637,-0.1711517726841592,2.8171965617349772,0.5988117669046261,-0.27718713865588795
208,2001,41000,1600,5,5,85,1075,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-0.716200018681832,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
209,2001,40000,1600,3,5,85,1055,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-0.742552286412688,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.0357974149606418,-0.33628436817100954,-0.27718713865588795
210,2001,39757,1600,5,5,85,1075,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-0.748955887471286,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
211,2001,39650,1600,3,5,85,1055,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-0.7517755801184876,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.0357974149606418,-0.33628436817100954,-0.27718713865588795
212,2001,39516,1400,5,5,85,1060,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-0.7553067839944223,-0.3677512506617797,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.23887852076729751,-0.27718713865588795
213,2001,39000,1400,3,5,69,1025,3,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-0.768904554143544,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.9207194525932818,-0.27718713865588795
214,2001,38932,1600,3,5,69,1040,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-0.7706965083492422,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.6285019103821456,2.800395486783759
215,2001,38812,1400,3,5,69,1025,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-0.7738587804769449,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.9207194525932818,-0.27718713865588795
216,2001,38653,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-0.778048791046151,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
217,2001,38461,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-0.7831084264504754,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
218,2001,37576,1400,3,5,69,1030,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-0.8064301833922829,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.8233136051895698,-0.27718713865588795
219,2001,37533,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-0.8075633309047097,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
220,2001,37389,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.889529976972532,-0.811358057457953,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
221,2001,37320,1400,3,5,69,1025,3,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-0.813176363931382,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.9207194525932818,-0.27718713865588795
222,2001,37000,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-0.8216090896052559,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.9207194525932818,-0.27718713865588795
223,2001,37000,1600,4,5,19,1075,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-0.8216090896052559,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-1.7170260083705602,0.05333902144383863,-0.27718713865588795
224,2001,36566,1600,5,5,85,1090,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-0.8330459738004474,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.3455565636549748,-0.27718713865588795
225,2001,36269,1600,5,5,85,1075,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-0.8408725973165116,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
226,2001,36066,1600,3,5,69,1040,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.889529976972532,-0.8462221076658755,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.6285019103821456,-0.27718713865588795
227,2001,34000,1600,5,5,85,1075,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-0.9006658927978239,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
228,2001,33591,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-0.911443970299744,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
229,2001,33258,1600,5,5,85,1075,3,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-0.9202192754541191,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
230,2001,33000,1600,5,6,19,1075,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.889529976972532,-0.9270181605286799,0.04181023946019485,1.0021414127269637,5.842767412321285,-1.7170260083705602,0.05333902144383863,-0.27718713865588795
231,2001,32941,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.889529976972532,-0.9285729443248004,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
232,2001,32781,1600,5,5,85,1075,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-0.9327893071617374,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
233,2001,32532,1600,3,5,69,1040,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.889529976972532,-0.9393510218267205,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.6285019103821456,-0.27718713865588795
234,2001,32431,1400,5,5,85,1060,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.889529976972532,-0.942012600867537,-0.3677512506617797,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.23887852076729751,-0.27718713865588795
235,2001,32000,1600,3,5,69,1040,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.889529976972532,-0.9533704282595359,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.6285019103821456,-0.27718713865588795
236,2001,30989,1600,3,5,69,1045,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-0.9800125709354313,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.5310960629784336,-0.27718713865588795
237,2001,29716,1600,5,5,85,1075,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-1.013559007756811,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
238,2001,29716,1600,3,5,85,1070,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.889529976972532,-1.013559007756811,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,-0.27718713865588795
239,2001,29640,1600,3,5,85,1055,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-1.015561780104356,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.0357974149606418,-0.33628436817100954,-0.27718713865588795
240,2001,29056,1400,5,5,85,1060,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-1.030951504459176,-0.3677512506617797,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.23887852076729751,-0.27718713865588795
241,2001,28715,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-1.0399376277553978,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
242,2001,28571,1600,5,5,85,1090,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-1.043732354308641,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.3455565636549748,-0.27718713865588795
243,2001,28362,1600,3,5,69,1040,3,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-1.04923997826439,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.6285019103821456,-0.27718713865588795
244,2001,28150,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-1.0548266590233315,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
245,2001,27301,1600,3,5,69,1040,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-1.0771997343268283,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.6285019103821456,-0.27718713865588795
246,2001,27240,1600,5,5,85,1075,12,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-1.0788072226584104,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,2.800395486783759
247,2001,27170,1400,5,5,85,1060,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.889529976972532,-1.0806518813995702,-0.3677512506617797,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.23887852076729751,-0.27718713865588795
248,2001,27141,1400,5,5,85,1060,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-1.0814160971637652,-0.3677512506617797,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.23887852076729751,-0.27718713865588795
249,2001,26262,1600,5,5,85,1075,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-1.1045797404991875,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
250,2001,25228,1600,3,5,69,1045,3,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-1.1318279853328927,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.5310960629784336,-0.27718713865588795
251,2001,25062,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-1.1362024617762148,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
252,2001,24723,1600,4,5,85,1060,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-1.145135880536975,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.0357974149606418,-0.23887852076729751,-0.27718713865588795
253,2001,24650,1600,3,5,85,1055,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.889529976972532,-1.1470595960813275,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.0357974149606418,-0.33628436817100954,-0.27718713865588795
254,2001,24475,1600,5,5,69,1030,12,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-1.1516712429342273,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.8233136051895698,2.800395486783759
255,2001,24011,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-1.1638986951613444,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.9207194525932818,-0.27718713865588795
256,2001,24000,1400,3,5,69,1025,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-1.1641885701063839,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.9207194525932818,-0.27718713865588795
257,2001,23616,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-1.1743078409150325,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
258,2001,22865,1600,5,5,85,1075,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.889529976972532,-1.1940983939809053,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
259,2001,21904,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-1.219422923270258,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.9207194525932818,-0.27718713865588795
260,2001,21651,1400,3,5,69,1025,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-1.2260900470061644,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.9207194525932818,-0.27718713865588795
261,2001,21500,1600,5,5,69,1030,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-1.2300692394335238,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.8233136051895698,2.800395486783759
262,2001,21027,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-1.2425338620702187,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
263,2001,18500,1600,4,5,69,1030,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.889529976972532,-1.3091260426260918,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.8233136051895698,-0.27718713865588795
264,2001,17051,1400,5,5,85,1060,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.889529976972532,-1.347310478568102,-0.3677512506617797,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.23887852076729751,-0.27718713865588795
265,2001,16325,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.889529976972532,-1.3664422249407036,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
266,2001,12000,1600,5,5,85,1075,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.889529976972532,-1.4804157828766558,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,2.800395486783759
267,2001,10000,1400,5,5,85,1060,6,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.889529976972532,-1.5331203183383677,-0.3677512506617797,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.23887852076729751,0.7486737364906612
268,2000,198167,1900,4,5,185,1095,3,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.24346365727543642,3.425506843773611,0.6561524746431566,-0.04630016793913076,-0.1711517726841592,2.5115186356604466,0.4429624110586868,-0.27718713865588795
269,2000,176000,1900,3,5,185,1105,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.24346365727543642,2.8413561249837263,0.6561524746431566,-1.094741748605225,-0.1711517726841592,2.5115186356604466,0.6377741058661109,-0.27718713865588795
270,2000,174139,2000,4,5,185,1100,3,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.24346365727543642,2.7923145547366035,0.8609332197041439,-0.04630016793913076,-0.1711517726841592,2.5115186356604466,0.5403682584623989,-0.27718713865588795
271,2000,174000,1900,5,5,185,1095,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.24346365727543642,2.7886515895220145,0.6561524746431566,1.0021414127269637,-0.1711517726841592,2.5115186356604466,0.4429624110586868,0.7486737364906612
272,2000,150000,1600,3,5,72,1075,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.24346365727543642,2.1561971639814708,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.3669485015413833,0.05333902144383863,0.7486737364906612
273,2000,149329,2000,5,5,185,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.24346365727543642,2.138514792334066,0.8609332197041439,1.0021414127269637,-0.1711517726841592,2.5115186356604466,1.2222091902883832,-0.27718713865588795
274,2000,146736,1600,5,5,85,1080,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.24346365727543642,2.0701833621079566,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
275,2000,143513,1900,5,5,185,1140,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.24346365727543642,1.9852500032114078,0.6561524746431566,1.0021414127269637,-0.1711517726841592,2.5115186356604466,1.3196150376920952,-0.27718713865588795
276,2000,142130,1600,5,5,197,1119,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24346365727543642,1.9488048169396341,0.04181023946019485,1.0021414127269637,-0.1711517726841592,2.8171965617349772,0.9105104785965046,-0.27718713865588795
277,2000,140700,1900,5,5,64,1110,3,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.24346365727543642,1.91112107408451,0.6561524746431566,1.0021414127269637,-0.1711517726841592,-0.5707337855910704,0.7351799532698229,-0.27718713865588795
278,2000,138394,1900,4,5,185,1095,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.24346365727543642,1.8503527446971562,0.6561524746431566,-0.04630016793913076,-0.1711517726841592,2.5115186356604466,0.4429624110586868,-0.27718713865588795
279,2000,137000,2000,5,5,185,1135,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.24346365727543642,1.8136176834803428,0.8609332197041439,1.0021414127269637,-0.1711517726841592,2.5115186356604466,1.2222091902883832,-0.27718713865588795
280,2000,129155,1800,5,5,64,1110,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.24346365727543642,1.6068841431317775,0.45137172958216937,1.0021414127269637,-0.1711517726841592,-0.5707337855910704,0.7351799532698229,-0.27718713865588795
281,2000,126110,1600,3,5,85,1055,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.24346365727543642,1.526641487891321,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.0357974149606418,-0.33628436817100954,-0.27718713865588795
282,2000,119742,1600,5,5,85,1080,3,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.24346365727543642,1.3588302469812301,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
283,2000,117913,1900,5,5,64,1110,3,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.24346365727543642,1.3106319493014946,0.6561524746431566,1.0021414127269637,-0.1711517726841592,-0.5707337855910704,0.7351799532698229,-0.27718713865588795
284,2000,117175,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.24346365727543642,1.2911839757161228,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
285,2000,115046,1900,5,5,185,1140,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.24346365727543642,1.2350799977171305,0.6561524746431566,1.0021414127269637,-0.1711517726841592,2.5115186356604466,1.3196150376920952,-0.27718713865588795
286,2000,104805,1400,3,5,69,1025,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.24346365727543642,0.9652064238854343,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.9207194525932818,-0.27718713865588795
287,2000,103018,1900,5,5,185,1140,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.24346365727543642,0.9181149214503946,0.6561524746431566,1.0021414127269637,-0.1711517726841592,2.5115186356604466,1.3196150376920952,-0.27718713865588795
288,2000,102352,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.24346365727543642,0.9005643111416446,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
289,2000,99865,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.24346365727543642,0.8350262212950057,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
290,2000,99323,1600,3,5,85,1055,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.24346365727543642,0.8207432921848817,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.0357974149606418,-0.33628436817100954,-0.27718713865588795
291,2000,98040,1600,5,5,85,1080,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.24346365727543642,0.7869333326861936,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
292,2000,97600,1600,3,5,69,1045,6,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.24346365727543642,0.7753383348846169,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.5310960629784336,0.7486737364906612
293,2000,97234,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.24346365727543642,0.7656934048951236,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
294,2000,96135,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.24346365727543642,0.7367322626589129,0.8609332197041439,-1.094741748605225,-0.1711517726841592,2.5115186356604466,0.8325858006735349,-0.27718713865588795
295,2000,96100,1600,5,5,85,1080,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.24346365727543642,0.7358099332883329,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.15074486884755067,-0.27718713865588795
296,2000,94401,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.24346365727543642,0.6910374304136085,0.8609332197041439,-1.094741748605225,-0.1711517726841592,2.5115186356604466,0.8325858006735349,-0.27718713865588795
297,2000,91340,1600,3,5,85,1055,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.24346365727543642,0.6103731388894584,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.0357974149606418,-0.33628436817100954,-0.27718713865588795
298,2000,86221,1600,3,5,69,1045,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.24346365727543642,0.4754758803752066,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.5310960629784336,-0.27718713865588795
299,2000,84598,1600,5,5,19,1075,6,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.24346365727543642,0.43270614984802735,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-1.7170260083705602,0.05333902144383863,0.7486737364906612
300,2000,83567,1600,5,5,85,1075,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.24346365727543642,0.4055369618175148,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
301,2000,82735,1400,3,5,69,1030,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.24346365727543642,0.38361187506544264,-0.3677512506617797,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.8233136051895698,-0.27718713865588795
302,2000,81905,1600,5,5,19,1105,6,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.24346365727543642,0.36173949284883217,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-1.7170260083705602,0.6377741058661109,0.7486737364906612
303,2000,78785,1600,5,5,197,1119,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.24346365727543642,0.2795204175285615,0.04181023946019485,1.0021414127269637,-0.1711517726841592,2.8171965617349772,0.9105104785965046,-0.27718713865588795
304,2000,77648,1600,4,5,69,1030,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.24346365727543642,0.24955788911857824,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.8233136051895698,-0.27718713865588795
305,2000,77270,1600,4,5,69,1035,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.24346365727543642,0.23959673191631467,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
306,2000,76167,1400,5,5,85,1060,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.24346365727543642,0.21053018060918052,-0.3677512506617797,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.23887852076729751,-0.27718713865588795
